year,make,model,problem
2015,Jeep,Wrangler,Wheel bearing humming noise
2015,Jeep,Wrangler,Steering wheel vibration at highway speed
2015,Jeep,Wrangler,Brake squeal when stopping
2015,Jeep,Wrangler,Transmission slipping between gears
2015,Jeep,Wrangler,Squealing serpentine belt
2015,Jeep,Wrangler,Key fob not working
2015,Jeep,Wrangler,Rough idle when cold
2015,Jeep,Wrangler,ABS light on
2016,Jeep,Wrangler,Battery drains overnight
2016,Jeep,Wrangler,Brake squeal when stopping
2016,Jeep,Wrangler,Squealing serpentine belt
2016,Jeep,Wrangler,P0442 EVAP small leak
2016,Jeep,Wrangler,Transmission slipping between gears
2016,Jeep,Wrangler,Power window won't go up
2016,Jeep,Wrangler,Wheel bearing humming noise
2016,Jeep,Wrangler,ABS light on
2016,Jeep,Wrangler,Rough idle when cold
2016,Jeep,Wrangler,Won't start
2016,Jeep,Wrangler,TPMS light on
2016,Jeep,Wrangler,AC not blowing cold
2017,Jeep,Wrangler,Battery drains overnight
2017,Jeep,Wrangler,Squealing serpentine belt
2017,Jeep,Wrangler,P0442 EVAP small leak
2017,Jeep,Wrangler,Key fob not working
2017,Jeep,Wrangler,Power window won't go up
2017,Jeep,Wrangler,Coolant leak near water pump
2017,Jeep,Wrangler,Alternator failure
2017,Jeep,Wrangler,Overheating in traffic
2017,Jeep,Wrangler,EPC light on
2017,Jeep,Wrangler,Power steering hard to turn
2017,Jeep,Wrangler,Rough shifting at low speeds
2017,Jeep,Wrangler,Transmission slipping between gears
2018,Jeep,Wrangler,Steering wheel vibration at highway speed
2018,Jeep,Wrangler,AC not blowing cold
2018,Jeep,Wrangler,Coolant leak near water pump
2018,Jeep,Wrangler,P0442 EVAP small leak
2018,Jeep,Wrangler,Brake squeal when stopping
2018,Jeep,Wrangler,Alternator failure
2018,Jeep,Wrangler,Overheating in traffic
2018,Jeep,Wrangler,Key fob not working
2018,Jeep,Wrangler,Wheel bearing humming noise
2018,Jeep,Wrangler,ABS light on
2018,Jeep,Wrangler,Rough idle when cold
2019,Jeep,Wrangler,Battery drains overnight
2019,Jeep,Wrangler,Wheel bearing humming noise
2019,Jeep,Wrangler,Coolant leak near water pump
2019,Jeep,Wrangler,EPC light on
2019,Jeep,Wrangler,Overheating in traffic
2019,Jeep,Wrangler,Rough shifting at low speeds
2019,Jeep,Wrangler,Transmission slipping between gears
2019,Jeep,Wrangler,AC not blowing cold
2019,Jeep,Wrangler,Rough idle when cold
2019,Jeep,Wrangler,Squealing serpentine belt
2019,Jeep,Wrangler,Won't start
2010,Hyundai,Sonata,Battery drains overnight
2010,Hyundai,Sonata,Rough shifting at low speeds
2010,Hyundai,Sonata,Squealing serpentine belt
2010,Hyundai,Sonata,Transmission slipping between gears
2010,Hyundai,Sonata,Overheating in traffic
2010,Hyundai,Sonata,Power window won't go up
2010,Hyundai,Sonata,Brake squeal when stopping
2010,Hyundai,Sonata,Won't start
2010,Hyundai,Sonata,EPC light on
2010,Hyundai,Sonata,Oil leak near valve cover
2011,Hyundai,Sonata,TPMS light on
2011,Hyundai,Sonata,AC not blowing cold
2011,Hyundai,Sonata,EPC light on
2011,Hyundai,Sonata,Rough idle when cold
2011,Hyundai,Sonata,Wheel bearing humming noise
2011,Hyundai,Sonata,Brake squeal when stopping
2011,Hyundai,Sonata,Overheating in traffic
2011,Hyundai,Sonata,Coolant leak near water pump
2012,Hyundai,Sonata,Brake squeal when stopping
2012,Hyundai,Sonata,Rough idle when cold
2012,Hyundai,Sonata,Won't start
2012,Hyundai,Sonata,Oil leak near valve cover
2012,Hyundai,Sonata,Battery drains overnight
2012,Hyundai,Sonata,Rough shifting at low speeds
2012,Hyundai,Sonata,O2 sensor code
2012,Hyundai,Sonata,ABS light on
2013,Hyundai,Sonata,Coolant leak near water pump
2013,Hyundai,Sonata,TPMS light on
2013,Hyundai,Sonata,Won't start
2013,Hyundai,Sonata,Check engine with P0300 random misfire
2013,Hyundai,Sonata,Brake squeal when stopping
2013,Hyundai,Sonata,AC not blowing cold
2013,Hyundai,Sonata,Overheating in traffic
2013,Hyundai,Sonata,Transmission slipping between gears
2013,Hyundai,Sonata,Key fob not working
2014,Hyundai,Sonata,Brake squeal when stopping
2014,Hyundai,Sonata,P0442 EVAP small leak
2014,Hyundai,Sonata,AC not blowing cold
2014,Hyundai,Sonata,Alternator failure
2014,Hyundai,Sonata,Won't start
2014,Hyundai,Sonata,Wheel bearing humming noise
2014,Hyundai,Sonata,Rough shifting at low speeds
2014,Hyundai,Sonata,ABS light on
2014,Hyundai,Sonata,Battery drains overnight
2014,Hyundai,Sonata,Squealing serpentine belt
2014,Hyundai,Sonata,TPMS light on
2014,Hyundai,Sonata,Rough idle when cold
2015,Hyundai,Sonata,Alternator failure
2015,Hyundai,Sonata,Key fob not working
2015,Hyundai,Sonata,Squealing serpentine belt
2015,Hyundai,Sonata,Overheating in traffic
2015,Hyundai,Sonata,O2 sensor code
2015,Hyundai,Sonata,Steering wheel vibration at highway speed
2015,Hyundai,Sonata,Brake squeal when stopping
2015,Hyundai,Sonata,Oil leak near valve cover
2015,Hyundai,Sonata,Wheel bearing humming noise
2016,Hyundai,Sonata,Check engine with P0300 random misfire
2016,Hyundai,Sonata,ABS light on
2016,Hyundai,Sonata,Rough shifting at low speeds
2016,Hyundai,Sonata,Coolant leak near water pump
2016,Hyundai,Sonata,Overheating in traffic
2016,Hyundai,Sonata,Brake squeal when stopping
2016,Hyundai,Sonata,AC not blowing cold
2016,Hyundai,Sonata,Key fob not working
2016,Hyundai,Sonata,Alternator failure
2016,Hyundai,Sonata,Transmission slipping between gears
2017,Hyundai,Sonata,P0442 EVAP small leak
2017,Hyundai,Sonata,Won't start
2017,Hyundai,Sonata,AC not blowing cold
2017,Hyundai,Sonata,Alternator failure
2017,Hyundai,Sonata,Oil leak near valve cover
2017,Hyundai,Sonata,Power window won't go up
2017,Hyundai,Sonata,Brake squeal when stopping
2017,Hyundai,Sonata,Transmission slipping between gears
2017,Hyundai,Sonata,Key fob not working
2017,Hyundai,Sonata,Overheating in traffic
2017,Hyundai,Sonata,ABS light on
2018,Hyundai,Sonata,Key fob not working
2018,Hyundai,Sonata,O2 sensor code
2018,Hyundai,Sonata,Battery drains overnight
2018,Hyundai,Sonata,Brake squeal when stopping
2018,Hyundai,Sonata,Check engine with P0300 random misfire
2018,Hyundai,Sonata,Won't start
2018,Hyundai,Sonata,Steering wheel vibration at highway speed
2018,Hyundai,Sonata,Squealing serpentine belt
2018,Hyundai,Sonata,Oil leak near valve cover
2018,Hyundai,Sonata,AC not blowing cold
2018,Hyundai,Sonata,TPMS light on
2019,Hyundai,Sonata,Overheating in traffic
2019,Hyundai,Sonata,EPC light on
2019,Hyundai,Sonata,TPMS light on
2019,Hyundai,Sonata,Key fob not working
2019,Hyundai,Sonata,P0442 EVAP small leak
2019,Hyundai,Sonata,Rough shifting at low speeds
2019,Hyundai,Sonata,P0420 catalytic converter efficiency
2019,Hyundai,Sonata,Rough idle when cold
2019,Hyundai,Sonata,Check engine with P0300 random misfire
2019,Hyundai,Sonata,Transmission slipping between gears
2019,Hyundai,Sonata,Oil leak near valve cover
2019,Hyundai,Sonata,O2 sensor code
2010,Hyundai,Elantra,Battery drains overnight
2010,Hyundai,Elantra,Steering wheel vibration at highway speed
2010,Hyundai,Elantra,P0420 catalytic converter efficiency
2010,Hyundai,Elantra,Alternator failure
2010,Hyundai,Elantra,ABS light on
2010,Hyundai,Elantra,P0442 EVAP small leak
2010,Hyundai,Elantra,Overheating in traffic
2010,Hyundai,Elantra,Transmission slipping between gears
2010,Hyundai,Elantra,Check engine with P0300 random misfire
2010,Hyundai,Elantra,Rough shifting at low speeds
2010,Hyundai,Elantra,Wheel bearing humming noise
2011,Hyundai,Elantra,Rough shifting at low speeds
2011,Hyundai,Elantra,Brake squeal when stopping
2011,Hyundai,Elantra,O2 sensor code
2011,Hyundai,Elantra,Transmission slipping between gears
2011,Hyundai,Elantra,Rough idle when cold
2011,Hyundai,Elantra,P0442 EVAP small leak
2011,Hyundai,Elantra,Battery drains overnight
2011,Hyundai,Elantra,Coolant leak near water pump
2011,Hyundai,Elantra,Steering wheel vibration at highway speed
2011,Hyundai,Elantra,Oil leak near valve cover
2011,Hyundai,Elantra,Key fob not working
2011,Hyundai,Elantra,Squealing serpentine belt
2012,Hyundai,Elantra,Steering wheel vibration at highway speed
2012,Hyundai,Elantra,Won't start
2012,Hyundai,Elantra,Alternator failure
2012,Hyundai,Elantra,TPMS light on
2012,Hyundai,Elantra,Wheel bearing humming noise
2012,Hyundai,Elantra,EPC light on
2012,Hyundai,Elantra,Power steering hard to turn
2012,Hyundai,Elantra,Battery drains overnight
2012,Hyundai,Elantra,Rough idle when cold
2012,Hyundai,Elantra,ABS light on
2012,Hyundai,Elantra,Oil leak near valve cover
2012,Hyundai,Elantra,Check engine with P0300 random misfire
2013,Hyundai,Elantra,P0442 EVAP small leak
2013,Hyundai,Elantra,Wheel bearing humming noise
2013,Hyundai,Elantra,O2 sensor code
2013,Hyundai,Elantra,Battery drains overnight
2013,Hyundai,Elantra,P0420 catalytic converter efficiency
2013,Hyundai,Elantra,Power window won't go up
2013,Hyundai,Elantra,TPMS light on
2013,Hyundai,Elantra,EPC light on
2013,Hyundai,Elantra,Alternator failure
2014,Hyundai,Elantra,P0442 EVAP small leak
2014,Hyundai,Elantra,Check engine with P0300 random misfire
2014,Hyundai,Elantra,Transmission slipping between gears
2014,Hyundai,Elantra,EPC light on
2014,Hyundai,Elantra,Rough idle when cold
2014,Hyundai,Elantra,Won't start
2014,Hyundai,Elantra,Brake squeal when stopping
2014,Hyundai,Elantra,Battery drains overnight
2014,Hyundai,Elantra,Oil leak near valve cover
2014,Hyundai,Elantra,Wheel bearing humming noise
2015,Hyundai,Elantra,Rough idle when cold
2015,Hyundai,Elantra,P0442 EVAP small leak
2015,Hyundai,Elantra,TPMS light on
2015,Hyundai,Elantra,Squealing serpentine belt
2015,Hyundai,Elantra,Overheating in traffic
2015,Hyundai,Elantra,ABS light on
2015,Hyundai,Elantra,Brake squeal when stopping
2015,Hyundai,Elantra,Check engine with P0300 random misfire
2016,Hyundai,Elantra,Alternator failure
2016,Hyundai,Elantra,ABS light on
2016,Hyundai,Elantra,Oil leak near valve cover
2016,Hyundai,Elantra,P0420 catalytic converter efficiency
2016,Hyundai,Elantra,Won't start
2016,Hyundai,Elantra,Rough shifting at low speeds
2016,Hyundai,Elantra,Squealing serpentine belt
2016,Hyundai,Elantra,P0442 EVAP small leak
2016,Hyundai,Elantra,Rough idle when cold
2016,Hyundai,Elantra,Power steering hard to turn
2017,Hyundai,Elantra,Rough shifting at low speeds
2017,Hyundai,Elantra,Won't start
2017,Hyundai,Elantra,Overheating in traffic
2017,Hyundai,Elantra,Steering wheel vibration at highway speed
2017,Hyundai,Elantra,Check engine with P0300 random misfire
2017,Hyundai,Elantra,EPC light on
2017,Hyundai,Elantra,ABS light on
2017,Hyundai,Elantra,P0420 catalytic converter efficiency
2017,Hyundai,Elantra,Battery drains overnight
2017,Hyundai,Elantra,Rough idle when cold
2017,Hyundai,Elantra,Key fob not working
2018,Hyundai,Elantra,Transmission slipping between gears
2018,Hyundai,Elantra,Check engine with P0300 random misfire
2018,Hyundai,Elantra,Rough idle when cold
2018,Hyundai,Elantra,Power window won't go up
2018,Hyundai,Elantra,TPMS light on
2018,Hyundai,Elantra,Battery drains overnight
2018,Hyundai,Elantra,Brake squeal when stopping
2018,Hyundai,Elantra,Coolant leak near water pump
2019,Hyundai,Elantra,Power steering hard to turn
2019,Hyundai,Elantra,EPC light on
2019,Hyundai,Elantra,Won't start
2019,Hyundai,Elantra,Alternator failure
2019,Hyundai,Elantra,Check engine with P0300 random misfire
2019,Hyundai,Elantra,Rough idle when cold
2019,Hyundai,Elantra,Brake squeal when stopping
2019,Hyundai,Elantra,Coolant leak near water pump
2019,Hyundai,Elantra,ABS light on
2019,Hyundai,Elantra,P0442 EVAP small leak
2019,Hyundai,Elantra,O2 sensor code
2011,Kia,Optima,Steering wheel vibration at highway speed
2011,Kia,Optima,Alternator failure
2011,Kia,Optima,Overheating in traffic
2011,Kia,Optima,Check engine with P0300 random misfire
2011,Kia,Optima,Rough shifting at low speeds
2011,Kia,Optima,O2 sensor code
2011,Kia,Optima,Rough idle when cold
2011,Kia,Optima,Key fob not working
2012,Kia,Optima,Oil leak near valve cover
2012,Kia,Optima,Key fob not working
2012,Kia,Optima,Rough idle when cold
2012,Kia,Optima,EPC light on
2012,Kia,Optima,Coolant leak near water pump
2012,Kia,Optima,Squealing serpentine belt
2012,Kia,Optima,Power steering hard to turn
2012,Kia,Optima,O2 sensor code
2012,Kia,Optima,Alternator failure
2012,Kia,Optima,P0420 catalytic converter efficiency
2013,Kia,Optima,Key fob not working
2013,Kia,Optima,O2 sensor code
2013,Kia,Optima,P0442 EVAP small leak
2013,Kia,Optima,Wheel bearing humming noise
2013,Kia,Optima,AC not blowing cold
2013,Kia,Optima,Overheating in traffic
2013,Kia,Optima,EPC light on
2013,Kia,Optima,Steering wheel vibration at highway speed
2013,Kia,Optima,Power window won't go up
2013,Kia,Optima,Won't start
2013,Kia,Optima,Check engine with P0300 random misfire
2013,Kia,Optima,Squealing serpentine belt
2014,Kia,Optima,O2 sensor code
2014,Kia,Optima,EPC light on
2014,Kia,Optima,Power window won't go up
2014,Kia,Optima,Steering wheel vibration at highway speed
2014,Kia,Optima,Coolant leak near water pump
2014,Kia,Optima,Battery drains overnight
2014,Kia,Optima,Brake squeal when stopping
2014,Kia,Optima,P0420 catalytic converter efficiency
2014,Kia,Optima,Rough idle when cold
2014,Kia,Optima,Rough shifting at low speeds
2014,Kia,Optima,Alternator failure
2014,Kia,Optima,Transmission slipping between gears
2015,Kia,Optima,Battery drains overnight
2015,Kia,Optima,Coolant leak near water pump
2015,Kia,Optima,P0420 catalytic converter efficiency
2015,Kia,Optima,Won't start
2015,Kia,Optima,Rough shifting at low speeds
2015,Kia,Optima,AC not blowing cold
2015,Kia,Optima,EPC light on
2015,Kia,Optima,Wheel bearing humming noise
2015,Kia,Optima,ABS light on
2015,Kia,Optima,Rough idle when cold
2016,Kia,Optima,Wheel bearing humming noise
2016,Kia,Optima,Transmission slipping between gears
2016,Kia,Optima,Rough shifting at low speeds
2016,Kia,Optima,Brake squeal when stopping
2016,Kia,Optima,O2 sensor code
2016,Kia,Optima,P0420 catalytic converter efficiency
2016,Kia,Optima,Won't start
2016,Kia,Optima,Steering wheel vibration at highway speed
2016,Kia,Optima,Coolant leak near water pump
2017,Kia,Optima,Power window won't go up
2017,Kia,Optima,Rough shifting at low speeds
2017,Kia,Optima,Steering wheel vibration at highway speed
2017,Kia,Optima,Rough idle when cold
2017,Kia,Optima,Overheating in traffic
2017,Kia,Optima,Battery drains overnight
2017,Kia,Optima,Check engine with P0300 random misfire
2017,Kia,Optima,Squealing serpentine belt
2017,Kia,Optima,Transmission slipping between gears
2017,Kia,Optima,O2 sensor code
2017,Kia,Optima,Won't start
2017,Kia,Optima,Power steering hard to turn
2018,Kia,Optima,O2 sensor code
2018,Kia,Optima,Key fob not working
2018,Kia,Optima,P0442 EVAP small leak
2018,Kia,Optima,AC not blowing cold
2018,Kia,Optima,Rough idle when cold
2018,Kia,Optima,Coolant leak near water pump
2018,Kia,Optima,Brake squeal when stopping
2018,Kia,Optima,Rough shifting at low speeds
2018,Kia,Optima,Overheating in traffic
2018,Kia,Optima,Transmission slipping between gears
2019,Kia,Optima,Brake squeal when stopping
2019,Kia,Optima,Key fob not working
2019,Kia,Optima,Won't start
2019,Kia,Optima,Power window won't go up
2019,Kia,Optima,Battery drains overnight
2019,Kia,Optima,Coolant leak near water pump
2019,Kia,Optima,P0442 EVAP small leak
2019,Kia,Optima,Rough shifting at low speeds
2019,Kia,Optima,Overheating in traffic
2011,Kia,Sorento,Coolant leak near water pump
2011,Kia,Sorento,AC not blowing cold
2011,Kia,Sorento,Rough idle when cold
2011,Kia,Sorento,Steering wheel vibration at highway speed
2011,Kia,Sorento,Oil leak near valve cover
2011,Kia,Sorento,Power steering hard to turn
2011,Kia,Sorento,Battery drains overnight
2011,Kia,Sorento,P0442 EVAP small leak
2011,Kia,Sorento,ABS light on
2011,Kia,Sorento,Rough shifting at low speeds
2011,Kia,Sorento,Won't start
2012,Kia,Sorento,Won't start
2012,Kia,Sorento,Battery drains overnight
2012,Kia,Sorento,AC not blowing cold
2012,Kia,Sorento,Oil leak near valve cover
2012,Kia,Sorento,Brake squeal when stopping
2012,Kia,Sorento,O2 sensor code
2012,Kia,Sorento,Power steering hard to turn
2012,Kia,Sorento,Rough idle when cold
2013,Kia,Sorento,Coolant leak near water pump
2013,Kia,Sorento,Power steering hard to turn
2013,Kia,Sorento,Rough shifting at low speeds
2013,Kia,Sorento,Overheating in traffic
2013,Kia,Sorento,TPMS light on
2013,Kia,Sorento,Power window won't go up
2013,Kia,Sorento,Wheel bearing humming noise
2013,Kia,Sorento,EPC light on
2013,Kia,Sorento,Alternator failure
2013,Kia,Sorento,AC not blowing cold
2013,Kia,Sorento,Key fob not working
2014,Kia,Sorento,Won't start
2014,Kia,Sorento,Power steering hard to turn
2014,Kia,Sorento,Power window won't go up
2014,Kia,Sorento,Squealing serpentine belt
2014,Kia,Sorento,P0442 EVAP small leak
2014,Kia,Sorento,EPC light on
2014,Kia,Sorento,Oil leak near valve cover
2014,Kia,Sorento,Battery drains overnight
2015,Kia,Sorento,Won't start
2015,Kia,Sorento,Wheel bearing humming noise
2015,Kia,Sorento,Steering wheel vibration at highway speed
2015,Kia,Sorento,Power window won't go up
2015,Kia,Sorento,Key fob not working
2015,Kia,Sorento,TPMS light on
2015,Kia,Sorento,Overheating in traffic
2015,Kia,Sorento,Check engine with P0300 random misfire
2015,Kia,Sorento,Transmission slipping between gears
2016,Kia,Sorento,Coolant leak near water pump
2016,Kia,Sorento,EPC light on
2016,Kia,Sorento,Brake squeal when stopping
2016,Kia,Sorento,P0442 EVAP small leak
2016,Kia,Sorento,Overheating in traffic
2016,Kia,Sorento,TPMS light on
2016,Kia,Sorento,Squealing serpentine belt
2016,Kia,Sorento,Wheel bearing humming noise
2016,Kia,Sorento,Alternator failure
2016,Kia,Sorento,ABS light on
2017,Kia,Sorento,Alternator failure
2017,Kia,Sorento,ABS light on
2017,Kia,Sorento,Overheating in traffic
2017,Kia,Sorento,Won't start
2017,Kia,Sorento,Battery drains overnight
2017,Kia,Sorento,AC not blowing cold
2017,Kia,Sorento,Squealing serpentine belt
2017,Kia,Sorento,Steering wheel vibration at highway speed
2018,Kia,Sorento,Steering wheel vibration at highway speed
2018,Kia,Sorento,Overheating in traffic
2018,Kia,Sorento,Coolant leak near water pump
2018,Kia,Sorento,Key fob not working
2018,Kia,Sorento,Brake squeal when stopping
2018,Kia,Sorento,Transmission slipping between gears
2018,Kia,Sorento,Battery drains overnight
2018,Kia,Sorento,ABS light on
2018,Kia,Sorento,Rough idle when cold
2018,Kia,Sorento,EPC light on
2018,Kia,Sorento,Won't start
2019,Kia,Sorento,ABS light on
2019,Kia,Sorento,Squealing serpentine belt
2019,Kia,Sorento,Alternator failure
2019,Kia,Sorento,Coolant leak near water pump
2019,Kia,Sorento,Overheating in traffic
2019,Kia,Sorento,Power window won't go up
2019,Kia,Sorento,O2 sensor code
2019,Kia,Sorento,Transmission slipping between gears
2019,Kia,Sorento,Power steering hard to turn
2019,Kia,Sorento,Steering wheel vibration at highway speed
2019,Kia,Sorento,P0442 EVAP small leak
2010,Subaru,Outback,Rough idle when cold
2010,Subaru,Outback,Battery drains overnight
2010,Subaru,Outback,Squealing serpentine belt
2010,Subaru,Outback,EPC light on
2010,Subaru,Outback,Brake squeal when stopping
2010,Subaru,Outback,Check engine with P0300 random misfire
2010,Subaru,Outback,O2 sensor code
2010,Subaru,Outback,Steering wheel vibration at highway speed
2011,Subaru,Outback,ABS light on
2011,Subaru,Outback,Battery drains overnight
2011,Subaru,Outback,Brake squeal when stopping
2011,Subaru,Outback,P0442 EVAP small leak
2011,Subaru,Outback,Power window won't go up
2011,Subaru,Outback,Coolant leak near water pump
2011,Subaru,Outback,TPMS light on
2011,Subaru,Outback,Key fob not working
2012,Subaru,Outback,Rough shifting at low speeds
2012,Subaru,Outback,Check engine with P0300 random misfire
2012,Subaru,Outback,Coolant leak near water pump
2012,Subaru,Outback,O2 sensor code
2012,Subaru,Outback,Alternator failure
2012,Subaru,Outback,EPC light on
2012,Subaru,Outback,P0442 EVAP small leak
2012,Subaru,Outback,Power steering hard to turn
2012,Subaru,Outback,Squealing serpentine belt
2012,Subaru,Outback,Key fob not working
2013,Subaru,Outback,Steering wheel vibration at highway speed
2013,Subaru,Outback,Oil leak near valve cover
2013,Subaru,Outback,Power window won't go up
2013,Subaru,Outback,Wheel bearing humming noise
2013,Subaru,Outback,Battery drains overnight
2013,Subaru,Outback,Power steering hard to turn
2013,Subaru,Outback,Overheating in traffic
2013,Subaru,Outback,P0420 catalytic converter efficiency
2014,Subaru,Outback,EPC light on
2014,Subaru,Outback,Rough shifting at low speeds
2014,Subaru,Outback,Brake squeal when stopping
2014,Subaru,Outback,Check engine with P0300 random misfire
2014,Subaru,Outback,Overheating in traffic
2014,Subaru,Outback,Alternator failure
2014,Subaru,Outback,P0420 catalytic converter efficiency
2014,Subaru,Outback,Squealing serpentine belt
2015,Subaru,Outback,P0442 EVAP small leak
2015,Subaru,Outback,Won't start
2015,Subaru,Outback,Transmission slipping between gears
2015,Subaru,Outback,Rough idle when cold
2015,Subaru,Outback,Coolant leak near water pump
2015,Subaru,Outback,P0420 catalytic converter efficiency
2015,Subaru,Outback,Rough shifting at low speeds
2015,Subaru,Outback,Steering wheel vibration at highway speed
2015,Subaru,Outback,ABS light on
2015,Subaru,Outback,Brake squeal when stopping
2015,Subaru,Outback,O2 sensor code
2015,Subaru,Outback,TPMS light on
2016,Subaru,Outback,Steering wheel vibration at highway speed
2016,Subaru,Outback,Oil leak near valve cover
2016,Subaru,Outback,TPMS light on
2016,Subaru,Outback,O2 sensor code
2016,Subaru,Outback,Brake squeal when stopping
2016,Subaru,Outback,Key fob not working
2016,Subaru,Outback,Battery drains overnight
2016,Subaru,Outback,AC not blowing cold
2016,Subaru,Outback,Alternator failure
2016,Subaru,Outback,Check engine with P0300 random misfire
2016,Subaru,Outback,Rough idle when cold
2017,Subaru,Outback,Wheel bearing humming noise
2017,Subaru,Outback,Oil leak near valve cover
2017,Subaru,Outback,ABS light on
2017,Subaru,Outback,Check engine with P0300 random misfire
2017,Subaru,Outback,Power steering hard to turn
2017,Subaru,Outback,P0420 catalytic converter efficiency
2017,Subaru,Outback,Transmission slipping between gears
2017,Subaru,Outback,Power window won't go up
2017,Subaru,Outback,Battery drains overnight
2017,Subaru,Outback,Squealing serpentine belt
2017,Subaru,Outback,O2 sensor code
2017,Subaru,Outback,Key fob not working
2018,Subaru,Outback,P0420 catalytic converter efficiency
2018,Subaru,Outback,Overheating in traffic
2018,Subaru,Outback,Oil leak near valve cover
2018,Subaru,Outback,Battery drains overnight
2018,Subaru,Outback,P0442 EVAP small leak
2018,Subaru,Outback,Won't start
2018,Subaru,Outback,Alternator failure
2018,Subaru,Outback,Key fob not working
2019,Subaru,Outback,Wheel bearing humming noise
2019,Subaru,Outback,Check engine with P0300 random misfire
2019,Subaru,Outback,Alternator failure
2019,Subaru,Outback,Oil leak near valve cover
2019,Subaru,Outback,Power window won't go up
2019,Subaru,Outback,Won't start
2019,Subaru,Outback,ABS light on
2019,Subaru,Outback,AC not blowing cold
2019,Subaru,Outback,TPMS light on
2019,Subaru,Outback,Key fob not working
2019,Subaru,Outback,Steering wheel vibration at highway speed
2010,Subaru,Forester,P0442 EVAP small leak
2010,Subaru,Forester,Battery drains overnight
2010,Subaru,Forester,Check engine with P0300 random misfire
2010,Subaru,Forester,Overheating in traffic
2010,Subaru,Forester,Power window won't go up
2010,Subaru,Forester,Coolant leak near water pump
2010,Subaru,Forester,ABS light on
2010,Subaru,Forester,EPC light on
2010,Subaru,Forester,Brake squeal when stopping
2011,Subaru,Forester,Wheel bearing humming noise
2011,Subaru,Forester,Rough shifting at low speeds
2011,Subaru,Forester,Alternator failure
2011,Subaru,Forester,Key fob not working
2011,Subaru,Forester,P0442 EVAP small leak
2011,Subaru,Forester,Won't start
2011,Subaru,Forester,Coolant leak near water pump
2011,Subaru,Forester,Steering wheel vibration at highway speed
2011,Subaru,Forester,O2 sensor code
2012,Subaru,Forester,O2 sensor code
2012,Subaru,Forester,EPC light on
2012,Subaru,Forester,Battery drains overnight
2012,Subaru,Forester,Squealing serpentine belt
2012,Subaru,Forester,ABS light on
2012,Subaru,Forester,Steering wheel vibration at highway speed
2012,Subaru,Forester,Coolant leak near water pump
2012,Subaru,Forester,Check engine with P0300 random misfire
2012,Subaru,Forester,Rough shifting at low speeds
2013,Subaru,Forester,Transmission slipping between gears
2013,Subaru,Forester,Steering wheel vibration at highway speed
2013,Subaru,Forester,Alternator failure
2013,Subaru,Forester,Oil leak near valve cover
2013,Subaru,Forester,Key fob not working
2013,Subaru,Forester,Rough idle when cold
2013,Subaru,Forester,Won't start
2013,Subaru,Forester,Power window won't go up
2013,Subaru,Forester,Brake squeal when stopping
2013,Subaru,Forester,Coolant leak near water pump
2013,Subaru,Forester,ABS light on
2014,Subaru,Forester,Key fob not working
2014,Subaru,Forester,EPC light on
2014,Subaru,Forester,AC not blowing cold
2014,Subaru,Forester,Overheating in traffic
2014,Subaru,Forester,P0442 EVAP small leak
2014,Subaru,Forester,Battery drains overnight
2014,Subaru,Forester,Brake squeal when stopping
2014,Subaru,Forester,Power window won't go up
2014,Subaru,Forester,Rough idle when cold
2015,Subaru,Forester,Coolant leak near water pump
2015,Subaru,Forester,Rough shifting at low speeds
2015,Subaru,Forester,Alternator failure
2015,Subaru,Forester,Power steering hard to turn
2015,Subaru,Forester,Key fob not working
2015,Subaru,Forester,Overheating in traffic
2015,Subaru,Forester,Oil leak near valve cover
2015,Subaru,Forester,Squealing serpentine belt
2016,Subaru,Forester,AC not blowing cold
2016,Subaru,Forester,Rough idle when cold
2016,Subaru,Forester,Power window won't go up
2016,Subaru,Forester,Rough shifting at low speeds
2016,Subaru,Forester,Squealing serpentine belt
2016,Subaru,Forester,ABS light on
2016,Subaru,Forester,Oil leak near valve cover
2016,Subaru,Forester,Brake squeal when stopping
2016,Subaru,Forester,Battery drains overnight
2016,Subaru,Forester,Alternator failure
2016,Subaru,Forester,Key fob not working
2016,Subaru,Forester,EPC light on
2017,Subaru,Forester,AC not blowing cold
2017,Subaru,Forester,Battery drains overnight
2017,Subaru,Forester,Check engine with P0300 random misfire
2017,Subaru,Forester,Wheel bearing humming noise
2017,Subaru,Forester,Power steering hard to turn
2017,Subaru,Forester,Steering wheel vibration at highway speed
2017,Subaru,Forester,O2 sensor code
2017,Subaru,Forester,Rough shifting at low speeds
2017,Subaru,Forester,Overheating in traffic
2018,Subaru,Forester,AC not blowing cold
2018,Subaru,Forester,Coolant leak near water pump
2018,Subaru,Forester,Brake squeal when stopping
2018,Subaru,Forester,Overheating in traffic
2018,Subaru,Forester,Won't start
2018,Subaru,Forester,Alternator failure
2018,Subaru,Forester,ABS light on
2018,Subaru,Forester,Battery drains overnight
2018,Subaru,Forester,Rough idle when cold
2019,Subaru,Forester,O2 sensor code
2019,Subaru,Forester,Key fob not working
2019,Subaru,Forester,Transmission slipping between gears
2019,Subaru,Forester,Rough idle when cold
2019,Subaru,Forester,Rough shifting at low speeds
2019,Subaru,Forester,EPC light on
2019,Subaru,Forester,Oil leak near valve cover
2019,Subaru,Forester,Won't start
2010,Mazda,Mazda3,Check engine with P0300 random misfire
2010,Mazda,Mazda3,AC not blowing cold
